A1_1_PEIS,A1_2_FAULT_DISTANCE,A1_3_SEISMIC_SOURCE_TYPE,A1_4_LIQUEFACTION,A2_1_BASIC_WIND_SPEED,A2_2_BUILDING_VICINITY,A3_1_SLOPE,A3_2_ELEVATION,A3_3_DISTANCE_TO_RIVERS_AND_SEAS,A3_4_SURFACE_RUNOFF,A3_5_BASE_HEIGHT,A3_6_DRAINAGE_SYSTEM,B1_1_AESTHETIC_THEME,B1_2_STYLE_UNIQUE,B1_3_STYLE_TYPICAL,B1_4_CITYSCAPE_INTEGRATION,B2_1_AGE_OF_BUILDING,B2_2_PAST_RELEVANCE,B2_3_GEO_IMPACT,B2_4_CULTURAL_HERITAGE_TIE,B2_5_MESSAGE_WORTH_PRESERVING,B3_1_NO_INITIATIVES,B3_2_PROMINENT_SUPPORT,B3_3_IMPORTANCE_DAILY_LIFE,B3_4_NO_PROMOTION,B4_1_TOURIST_MUST_SEE,B4_2_TOURISM_CONTRIBUTION,B4_3_VISITED_FOR_GOODS,B4_4_CURRENT_USE_ADOPTS_NEEDS,C1_1_CODE_YEAR_BUILT,C1_2_PLAN_IRREGULARITY,C1_3_VERTICAL_IRREGULARITY,C1_4_BUILDING_PROXIMITY,C1_5_NUMBER_OF_STOREYS,C1_6_STRUCT_SYSTEM_MATERIAL,C1_7_NUMBER_OF_BAYS,C1_8_COLUMN_SPACING,C1_9_BUILDING_ENCLOSURE,C1_10_WALL_MATERIAL,C1_11_FRAMING_TYPE,C1_12_FLOORING_MATERIAL,C2_1_CRACK_WIDTH,C2_2_UNEVEN_SETTLEMENT,C2_3_BEAM_COLUMN_DEFORMATION,C2_4_FINISHING_DETERIORATION,C2_5_MEMBER_DECAY,C2_6_ADDITIONAL_LOADS,C3_1_ROOF_DESIGN,C3_2_ROOF_SLOPE,C3_3_ROOFING_MATERIAL,C4_1_ROOF_FASTENERS,C4_2_FASTENER_SPACING,HAZARD_RATING,EXPOSURE_RATING,VULNERABILITY_RATING,RISK_RATING,RISK_INDEX,risk
2,1,3,1,1,1,1,2,1,1,1,3,3,1,1,1,3,3,3,3,1,3,1,1,1,1,3,1,3,3,1,3,1,1,1,1,3,1,1,1,1,2,1,3,1,3,1,1,1,1,2,1,1.56,1.9696969696969697,1.5490196078431373,4.759714795008913,1.7628573314847826,LOW
1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.08,1.0606060606060606,1.0980392156862746,1.2577540106951872,0.46583481877599525,LOW
3,3,3,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,3,1,3,3,1,3,1,3,3,1,1,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,3,3,2.28,2.393939393939394,2.0588235294117645,11.237433155080213,4.162012279659338,MEDIUM
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1,2,3,1,3,1,2,1,1.08,1.4242424242424243,1.5294117647058822,2.3525133689839572,0.871301247771836,LOW
1,3,3,1,1,1,1,3,1,1,1,1,3,3,1,1,3,1,3,3,1,3,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,2,1,3,1,1,2,1,3,1,1,1,1,1,1,1.56,1.7878787878787878,1.392156862745098,3.8828520499108734,1.4380933518188421,LOW
2,3,3,3,3,1,3,3,3,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,1,1,3,3,1,1,1,2.56,1.303030303030303,1.4901960784313726,4.970932857991682,1.8410862437006228,LOW
1,1,3,1,1,1,3,3,3,1,1,1,1,2,1,1,3,1,1,1,3,3,1,3,3,3,3,1,3,1,3,1,3,3,1,3,1,1,1,3,1,1,2,1,1,3,3,3,1,3,1,1,1.64,2.0606060606060606,1.8431372549019607,6.228686868686868,2.3069210624766177,LOW
1,1,1,1,1,3,1,1,1,3,1,1,1,3,3,1,1,1,3,3,1,1,3,3,1,1,1,3,3,3,3,1,2,1,3,3,1,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1.24,1.7878787878787878,2.588235294117647,5.738039215686275,2.125199709513435,LOW
3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,2,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2.84,2.757575757575758,2.803921568627451,21.958954248366013,8.132946017913339,HIGH
3,3,3,3,3,3,3,1,3,1,3,1,1,3,3,3,3,1,3,2,3,3,1,3,3,1,3,3,1,3,1,1,3,1,1,3,1,3,3,1,3,1,3,1,3,1,3,1,1,3,3,3,2.68,2.212121212121212,1.9803921568627452,11.740724896019014,4.34841662815519,MEDIUM
1,3,1,2,1,1,3,1,3,1,1,1,1,1,1,2,3,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,3,1,1,3,3,1,3,1,1,3,3,1,1,1,1,1.68,1.3636363636363635,1.5686274509803921,3.593582887700534,1.330956625074272,LOW
3,3,2,1,3,1,3,3,2,3,3,1,3,3,1,1,3,2,3,1,1,3,1,1,3,3,3,1,3,3,3,3,3,1,1,3,3,3,3,1,3,3,1,3,3,1,3,3,3,1,3,2,2.2,2.121212121212121,2.4901960784313726,11.62091503267974,4.3040426046962,MEDIUM
3,3,1,3,1,3,3,1,3,3,3,1,3,2,3,3,1,3,3,3,1,2,3,1,3,1,1,3,1,3,1,3,2,3,3,2,3,1,3,1,3,1,3,3,3,2,1,1,3,3,1,3,2.36,2.212121212121212,2.196078431372549,11.464860368389779,4.2462445808851035,MEDIUM
3,3,3,3,1,3,3,3,1,3,3,1,3,1,1,3,1,1,1,1,3,3,3,1,3,3,3,1,1,3,3,1,3,1,1,3,3,1,3,3,1,3,3,3,3,3,1,1,3,3,1,1,2.44,2.090909090909091,2.3333333333333335,11.904242424242424,4.408978675645343,MEDIUM
3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,1,3,3,3,1,3,1,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,2.92,2.4242424242424243,2.6862745098039214,19.01556743909685,7.042802755221055,HIGH
3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2.68,2.878787878787879,2.9411764705882355,22.691622103386813,8.404304482735856,HIGH
1,3,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,3,1,3,1,1,3,1,3,1,3,1,1,1.8,1.0303030303030303,1.607843137254902,2.981818181818182,1.1043771043771045,LOW
3,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,2,3,3,2.52,2.6666666666666665,2.6862745098039214,18.051764705882352,6.685838779956427,MEDIUM
1,3,1,1,1,3,3,1,3,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,3,3,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,3,1.8,1.4242424242424243,1.2352941176470589,3.166844919786097,1.1729055258467025,LOW
3,3,3,3,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,2,3,2.76,2.5757575757575757,2.7254901960784315,19.375757575757575,7.176206509539843,HIGH
1,3,1,1,3,3,3,1,1,2,3,1,1,1,3,3,1,3,3,1,1,1,1,1,1,3,1,2,1,1,3,1,1,1,3,1,1,1,1,1,3,1,1,3,3,1,1,1,3,1,1,1,1.76,1.5757575757575757,1.5490196078431373,4.295947712418301,1.5910917453401117,LOW
3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,2,1,1,1,3,1,1,1,1,1,3,1,1,3,1.64,1.3636363636363635,1.392156862745098,3.1133689839572183,1.1530996236878586,LOW
1,3,3,3,3,2,3,3,2,3,3,3,3,1,3,1,3,2,3,3,3,3,3,1,3,1,3,3,3,3,3,1,1,3,1,1,3,3,3,3,3,1,3,3,3,3,3,1,3,1,3,1,2.56,2.484848484848485,2.372549019607843,15.092287581699347,5.589736141370128,MEDIUM
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1.0,1.4848484848484849,1.1568627450980393,1.7177658942364826,0.6362095904579566,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3.0,3.0,2.6862745098039214,24.176470588235293,8.954248366013072,HIGH
1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,3,3,1.04,1.303030303030303,1.392156862745098,1.8865834818775995,0.6987346229176294,LOW
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,3,3,1,1,1,3,1,1,2,1,2,1,1,1,1,1,3,1,1,2,1.0,1.3636363636363635,1.4901960784313726,2.032085561497326,0.7526242820360467,LOW
3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,2,3,3,2,3,3,3,3,1,3,2.92,2.4242424242424243,2.7254901960784315,19.2931669637552,7.145617393983407,HIGH
3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,3,1,3,3,3,3,3,1,1,1,3,1,1,1,1,3,1,3,1,1,1,3,1,3,1,3,1,2,3,1,1,3,1,1,3,2.84,2.3333333333333335,1.6470588235294117,10.914509803921568,4.04241103848947,MEDIUM
3,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,3,1,1,1,3,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1.64,1.3636363636363635,1.6274509803921569,3.639572192513368,1.3479897009308772,LOW
3,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1.44,1.3636363636363635,1.1372549019607843,2.2331550802139035,0.8270944741532976,LOW
1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.16,1.1818181818181819,1.0,1.3709090909090909,0.5077441077441077,LOW
3,1,3,1,3,1,1,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,3,1,3,1,1,3,1,3,3,2,3,3,1,1,1,1,1,1,1,3,1,1,2.12,2.515151515151515,1.8823529411764706,10.036934046345811,3.7173829801280784,MEDIUM
1,1,1,1,1,1,3,1,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,2,3,3,3,3,1,3,3,3,3,3,3,1,3,1,3,3,3,1,2,1.32,1.4242424242424243,2.5098039215686274,4.71843137254902,1.7475671750181554,LOW
2,3,3,3,3,2,1,1,3,1,2,3,2,3,3,3,3,3,3,3,1,3,3,3,1,3,2,3,2,1,3,2,1,3,3,1,3,3,3,2,1,3,3,1,3,1,3,3,3,3,1,3,2.52,2.5454545454545454,2.2745098039215685,14.58994652406417,5.403683897801544,MEDIUM
3,1,3,3,3,1,3,3,3,3,3,1,3,1,3,1,1,2,1,3,1,3,1,3,1,1,1,2,3,3,1,1,1,2,3,1,3,3,1,1,1,1,1,3,1,3,3,3,3,1,1,1,2.44,1.8484848484848484,1.8627450980392157,8.40154486036839,3.111683281617922,LOW
3,3,1,3,3,1,3,3,1,1,2,1,2,3,3,3,3,3,3,1,1,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,1,3,2,3,1,2.08,2.4545454545454546,2.627450980392157,13.414331550802139,4.968270944741533,MEDIUM
3,3,3,3,2,3,1,3,3,1,3,3,1,3,1,3,3,1,3,3,1,3,1,3,1,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2.76,1.9696969696969697,2.764705882352941,15.029946524064169,5.566646860764507,MEDIUM
3,3,3,1,1,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2.6,2.6363636363636362,2.607843137254902,17.875579322638146,6.620584934310424,MEDIUM
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,2,2,3.0,2.696969696969697,2.6470588235294117,21.417112299465238,7.932263814616754,HIGH
3,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,2,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,1,2.6,2.6363636363636362,2.6470588235294117,18.144385026737968,6.720142602495543,MEDIUM
3,1,1,1,2,1,1,1,1,3,3,3,1,1,1,3,3,3,1,3,1,3,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,2,3,3,1,1,3,3,1,1,1,1,1.64,1.8484848484848484,1.5490196078431373,4.695876411170529,1.7392134856187145,LOW
1,3,3,3,1,3,1,1,1,1,1,2,3,1,3,1,2,3,3,3,3,1,1,1,1,1,1,3,3,3,3,1,1,3,3,1,2,2,1,1,1,3,3,3,3,3,1,3,2,3,1,3,1.96,1.9090909090909092,2.235294117647059,8.364064171122994,3.097801544860368,LOW
3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,1,3,3,3,1,3,3,2,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,3,3,1,3.0,2.121212121212121,2.588235294117647,16.470588235294116,6.1002178649237475,MEDIUM
1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,3,3,1,3,1,1,1,3,3,1,1,1,1,3,1,2,1.64,1.121212121212121,1.7058823529411764,3.1367557932263805,1.1617614048986595,LOW
3,3,1,3,1,1,1,1,3,3,1,1,3,3,3,1,1,3,3,3,3,1,1,3,1,3,3,3,1,3,1,1,1,1,3,3,1,3,1,2,3,1,1,1,1,3,1,1,1,3,1,2,2.04,2.090909090909091,1.7254901960784315,7.36,2.7259259259259263,LOW
1,1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,2,3,3,3,3,2.2,2.9696969696969697,2.627450980392157,17.166013071895428,6.357782619220529,MEDIUM
1,2,3,3,1,1,3,1,1,3,1,1,1,3,1,3,3,1,1,3,2,3,3,1,3,3,3,3,3,3,3,2,3,1,3,3,1,3,3,1,3,1,1,1,3,1,3,1,1,3,1,3,1.76,2.393939393939394,2.0588235294117645,8.674509803921568,3.21278140885984,LOW
3,1,3,1,3,3,1,3,1,2,3,3,3,3,1,3,2,1,1,3,3,1,3,1,1,1,3,1,2,1,3,3,1,3,1,1,3,3,1,3,1,3,3,3,3,3,3,1,1,3,1,3,2.16,1.9090909090909092,2.215686274509804,9.136684491978611,3.383957219251337,LOW
1,1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,3,1,1,1,3,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1.4,1.606060606060606,1.2352941176470589,2.7775401069518715,1.0287185581303229,LOW
1,1,1,3,1,1,1,2,1,3,1,1,2,1,1,3,1,1,3,3,3,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.36,1.7878787878787878,1.196078431372549,2.9082828282828284,1.0771417882528995,LOW
3,3,1,1,3,1,1,3,3,1,3,3,3,1,1,3,1,3,1,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,1,3,1,1,1,3,1,3,3,3,1,1,3,3,3,2.2,2.6363636363636362,2.176470588235294,12.623529411764704,4.675381263616557,MEDIUM
1,3,3,2,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,1,2.32,2.6363636363636362,2.6470588235294117,16.1903743315508,5.996434937611407,MEDIUM
2,1,1,3,3,1,3,1,3,1,3,3,1,3,1,1,1,1,3,1,3,1,3,3,3,1,1,3,3,3,1,1,3,3,3,1,1,3,3,1,3,3,1,1,3,1,3,3,1,3,1,1,2.08,1.9090909090909092,1.9803921568627452,7.863957219251338,2.9125767478708657,LOW
3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,2.76,2.9696969696969697,2.764705882352941,22.660534759358285,8.39279065161418,HIGH
1,1,1,1,1,1,3,1,1,1,1,1,1,2,3,1,3,2,1,1,1,3,1,1,3,1,3,1,3,1,1,3,1,3,2,1,1,3,1,3,1,3,1,2,1,1,3,3,1,3,1,1,1.08,1.8484848484848484,1.7843137254901962,3.5621390374331554,1.3193107546048723,LOW
1,2,1,1,1,1,1,3,3,1,3,3,1,3,1,1,1,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,3,3,1,1,3,1,3,1,1,1,3,1,1,1,3,1,3,1.68,1.606060606060606,1.6666666666666667,4.496969696969696,1.6655443322109986,LOW
3,3,3,1,3,1,3,3,3,3,3,3,3,2,3,1,3,2,3,3,1,3,3,2,3,3,3,3,3,3,2,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2.6,2.5757575757575757,2.764705882352941,18.515151515151516,6.857463524130191,HIGH
2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,3,3,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,1.2,1.5757575757575757,1.2745098039215685,2.4099821746880568,0.8925859906252063,LOW
3,3,1,3,1,1,1,3,1,1,3,1,3,3,1,1,3,1,1,3,3,3,3,3,3,3,3,3,2,1,2,3,1,1,3,1,1,1,1,3,1,1,3,1,1,3,3,3,3,3,1,3,1.88,2.515151515151515,1.8823529411764706,8.900677361853832,3.296547171056975,LOW
3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,1,3,3,3,3,3,3,1,2,3,3,2,1,3,1,3,1,1,3,3,3,3,3,3,3,2.52,2.6363636363636362,2.411764705882353,16.02288770053476,5.934402852049912,MEDIUM
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,1,3,3,2,3,3,3,3,1,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3.0,2.6363636363636362,2.6666666666666665,21.090909090909086,7.8114478114478105,HIGH
2,1,2,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1.56,1.303030303030303,1.3137254901960784,2.670445632798574,0.9890539380735459,LOW
3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,1,1,3,1,3,1,3,3,3,3,3,3,3,3,3,2.6,2.757575757575758,2.4901960784313726,17.853951277480693,6.612574547215071,MEDIUM
2,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,3,1,3,1,2,3,3,3,3,3,3,1,1,3,3,3,3,1,3,3,3,2,3,1,3,2,3,1,3,3,3,2.48,2.1515151515151514,2.4901960784313726,13.287082590612,4.921141700226666,MEDIUM
3,1,3,1,3,1,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,3,3,3,3,1,3,1,3,1,3,3,1,3,3,1,3,1,1,1,3,3,3,3,3,3,2.2,2.6363636363636362,2.176470588235294,12.623529411764704,4.675381263616557,MEDIUM
3,3,2,2,3,3,3,1,3,1,3,3,3,3,3,1,3,1,3,3,3,2,3,3,3,3,1,3,1,1,3,3,1,3,3,3,3,3,1,3,3,3,2,2,3,3,3,3,3,3,3,3,2.6,2.4242424242424243,2.6470588235294117,16.68449197860963,6.179441473559121,MEDIUM
1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.08,1.2727272727272727,1.1176470588235294,1.5362566844919787,0.5689839572192513,LOW
3,3,3,3,3,3,3,3,3,1,3,1,1,3,1,1,1,2,3,3,2,3,3,3,1,3,1,1,3,1,3,3,1,2,3,3,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,1,2.76,2.121212121212121,2.5294117647058822,14.808556149732617,5.484650425826895,MEDIUM
1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,3,3,3,3,1,3,1,3,3,3,1,3,1,1,1,1,2,1,1,1,2,2,3,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1.2,2.1515151515151514,1.4705882352941178,3.7967914438502675,1.4062190532778769,LOW
1,3,3,1,2,2,3,3,3,1,1,3,1,3,1,1,1,1,3,1,2,3,3,3,3,3,1,3,3,1,3,1,3,1,3,1,3,1,3,2,3,1,1,1,3,1,3,1,3,1,1,1,2.2,2.1515151515151514,1.7254901960784315,8.16732026143791,3.024933430162189,LOW
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,3,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1.16,1.3333333333333333,1.2745098039215685,1.971241830065359,0.7300895666908737,LOW
3,3,2,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.8,2.606060606060606,3.0,21.890909090909087,8.107744107744105,HIGH
1,3,3,3,3,3,1,3,1,3,3,3,1,3,3,3,1,1,3,1,3,3,1,3,3,1,3,1,3,3,3,3,3,1,3,1,3,1,3,3,3,3,1,3,2,1,3,3,3,3,1,1,2.44,2.090909090909091,2.3137254901960786,11.804206773618539,4.371928434673532,MEDIUM
3,1,1,1,3,1,3,3,1,3,3,1,3,3,1,3,3,1,3,3,3,1,1,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,1,2,1,3,3,3,3,3,3,3,3,1,1,1.72,2.3333333333333335,2.4313725490196076,9.757908496732027,3.614040183974825,MEDIUM
3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2.92,2.515151515151515,2.9607843137254903,21.744717765894237,8.05359917255342,HIGH
3,3,3,1,2,1,3,1,1,3,3,1,3,1,1,1,2,3,3,3,1,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,1,1,1,1,3,1,3,3,3,1,3,3,3,1,3,1,2.04,2.4545454545454546,2.2549019607843137,11.290909090909093,4.1818181818181825,MEDIUM
1,1,3,3,1,1,1,2,1,1,3,1,1,3,3,1,3,1,3,1,3,1,3,3,1,1,2,1,3,3,1,1,3,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,1,3,1,2,1.6,1.878787878787879,1.411764705882353,4.243850267379679,1.5717963953258072,LOW
1,1,1,1,1,2,2,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1.2,1.121212121212121,1.3529411764705883,1.820320855614973,0.674192909487027,LOW
3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,2,1,3,3,1,3,3,3,2.52,2.6363636363636362,2.5686274509803924,17.065026737967916,6.32038027332145,MEDIUM
1,1,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,1,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2.36,2.6363636363636362,2.588235294117647,16.103529411764704,5.9642701525054465,MEDIUM
3,1,3,2,3,3,1,3,3,1,3,3,3,3,3,1,1,3,3,3,1,3,3,1,3,3,1,3,1,3,3,1,1,1,2,3,1,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,2.48,2.3333333333333335,2.4705882352941178,14.296470588235296,5.294989106753814,MEDIUM
3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,1,3,3,3,3,2,3,1,3,1,3,1,3,3,3,1,3,2.84,2.8181818181818183,2.450980392156863,19.616755793226382,7.265465108602363,HIGH
1,3,1,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,2,3,1,3,3,1,2,1,3,3,1,3,1,3,3,1,1,3,3,1,3,3,1,3,3,2.04,2.727272727272727,2.2549019607843137,12.545454545454545,4.646464646464646,MEDIUM
1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,1,3,2,2,1,1,1,1,1,1.24,1.1818181818181819,1.3725490196078431,2.011408199643494,0.7449659998679607,LOW
3,1,1,1,1,1,3,1,1,3,1,1,1,3,1,3,3,1,3,1,1,1,3,1,1,3,1,3,3,1,3,3,1,3,3,3,2,1,1,1,1,2,2,1,1,2,1,3,3,1,1,3,1.4,1.8484848484848484,1.8823529411764706,4.871301247771835,1.8041856473229019,LOW
1,3,1,3,3,1,3,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,3,1,1,3,1,1,3,3,3,3,1,1,1,3,3,1,1,1,1,1.84,1.3636363636363635,1.5490196078431373,3.8866310160427804,1.4394929689047333,LOW
1,1,1,1,2,1,3,1,3,3,1,3,3,3,2,3,3,3,1,1,3,3,1,3,3,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.64,2.4242424242424243,2.9215686274509802,11.615448603683896,4.302018001364406,MEDIUM
